album_id,pub_name,rank,is_ranked,score,artist,title,format,genres,label,date,website,producer
112537,Piccadilly Records,84,TRUE,NA,Forma,Semblance,LP,Progressive Electronic,kranky,2018-07-20,NA,NA
79569,Piccadilly Records,83,TRUE,NA,Cornelius,Mellow Waves,LP,"Indietronica, Ambient Pop",Rostrum,2017-07-21,NA,NA
100132,Piccadilly Records,82,TRUE,NA,Yo La Tengo,There's a Riot Going On,LP,"Ambient Pop, Indie Rock",Matador,2018-03-16,www.yolatengo.com,NA
107658,Piccadilly Records,81,TRUE,NA,Princess Nokia,A Girl Cried Red,Mixtape,"Alternative R&B, Trap Rap",Rough Trade,2018-04-13,NA,NA
99928,Piccadilly Records,80,TRUE,NA,Preoccupations,New Material,LP,Post-Punk,Jagjaguwar,2018-03-23,NA,NA
99664,Piccadilly Records,79,TRUE,NA,Insecure Men,Insecure Men,LP,Indie Rock,Fat Possum,2018-02-23,NA,NA
104573,Piccadilly Records,78,TRUE,NA,Virginia Wing,Ecstatic Arrow,LP,Art Pop,Fire,2018-06-08,NA,NA
102509,Piccadilly Records,77,TRUE,NA,Mr. Fingers,Cerebral Hemispheres,LP,Deep House,Alleviated,2018-04-03,NA,NA
120613,Piccadilly Records,76,TRUE,NA,Thom Yorke,Suspiria (Music for the Luca Guadagnino Film),Score,Ambient,XL,2018-10-26,NA,NA
99338,Piccadilly Records,75,TRUE,NA,Gaz Coombes,World’s Strongest Man,LP,"Indie Rock, Art Rock",Caroline International,2018-05-04,gazcoombes.com,NA
122706,Piccadilly Records,74,TRUE,NA,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,King of Cowards,LP,"Heavy Psych, Stoner Rock",Rocket,2018-09-28,NA,NA
101950,Piccadilly Records,73,TRUE,NA,Unknown Mortal Orchestra,Sex & Food,LP,"Neo-Psychedelia, Psychedelic Pop",Jagjaguwar,2018-04-06,unknownmortalorchestra.com,NA
95465,Piccadilly Records,72,TRUE,NA,Shame,Songs of Praise,LP,"Post-Punk, Indie Rock",Dead Oceans,2018-01-12,NA,NA
110881,Piccadilly Records,71,TRUE,NA,Mitski,Be the Cowboy,LP,"Indie Rock, Art Pop",Dead Oceans,2018-08-17,NA,NA
129245,Piccadilly Records,70,TRUE,NA,Calm,By Your Side,LP,"NA",Hell Yeah,2018-07-27,NA,NA
110477,Piccadilly Records,69,TRUE,NA,The Beths,Future Me Hates Me,LP,Indie Rock,Carpark,2018-08-10,NA,NA
100005,Piccadilly Records,68,TRUE,NA,Amen Dunes,Freedom,LP,"Neo-Psychedelia, Singer-Songwriter",Sacred Bones,2018-03-30,amendunes.com,NA
107061,Piccadilly Records,67,TRUE,NA,Arctic Monkeys,Tranquility Base Hotel & Casino,LP,"Psychedelic Pop, Art Rock",Domino,2018-05-11,www.arcticmonkeys.com,NA
106791,Piccadilly Records,66,TRUE,NA,Rival Consoles,Persona,LP,"Microhouse, IDM",Erased Tapes,2018-04-13,NA,NA
102329,Piccadilly Records,65,TRUE,NA,Okkervil River,In The Rainbow Rain,LP,Indie Rock,ATO,2018-04-27,okkervilriver.com,NA
97182,Piccadilly Records,64,TRUE,NA,Holy Motors,Slow Sundown,LP,Dream Pop,Wharf Cat,2018-02-09,NA,NA
129246,Piccadilly Records,63,TRUE,NA,Allysha Joy,Acadie : Raw,LP,"NA",Gondwana,2018-09-21,NA,NA
104239,Piccadilly Records,62,TRUE,NA,Ryley Walker,Deafman Glance,LP,"Psychedelic Folk, Singer-Songwriter",Dead Oceans,2018-05-18,NA,NA
104388,Piccadilly Records,61,TRUE,NA,Beach House,7,LP,"Dream Pop, Neo-Psychedelia",Sub Pop,2018-05-11,www.beachhousebaltimore.com,NA
104405,Piccadilly Records,60,TRUE,NA,TOSHIO MATSUURA GROUP,LOVEPLAYDANCE,LP,"NA",Brownswood Recordings,2018-04-06,NA,NA
103432,Piccadilly Records,59,TRUE,NA,Natalie Prass,The Future and the Past,LP,"Pop Soul, Sophisti-Pop",ATO,2018-06-01,natalieprassmusic.com,NA
104206,Piccadilly Records,58,TRUE,NA,Mildlife,Phase,LP,"NA",Research,2017-11-02,NA,NA
101914,Piccadilly Records,57,TRUE,NA,Mattiel,Mattiel,LP,Alternative Rock,Burger,2017-09-22,NA,NA
106049,Piccadilly Records,56,TRUE,NA,Sons of Kemet,Your Queen is a Reptile,LP,Jazz,"Impulse!, Verve",2018-03-30,NA,NA
115852,Piccadilly Records,55,TRUE,NA,John Grant,Love Is Magic,LP,Synthpop,"Bella Union, Partisan",2018-10-12,johngrantmusic.com,NA
116651,Piccadilly Records,54,TRUE,NA,Hampshire & Foat,Nightshade,LP,"NA","NA",2018-06-05,NA,NA
100230,Piccadilly Records,53,TRUE,NA,Daniel Avery,Song For Alpha,LP,Ambient Techno,"Phantasy Sound, Mute",2018-04-06,NA,NA
102823,Piccadilly Records,52,TRUE,NA,The Lovely Eggs,This is Eggland,LP,"Noise Pop, Indie Rock","NA",2018-02-23,NA,NA
104776,Piccadilly Records,51,TRUE,NA,Johnny Marr,Call The Comet,LP,"Indie Rock, Alternative Rock",New Voodoo,2018-06-15,NA,NA
102127,Pitchfork,50,TRUE,83,SOB X RBE,Gangin,LP,Hip Hop,EMPIRE,2018-02-23,NA,NA
121445,Pitchfork,49,TRUE,80,Georgia Anne Muldrow,Overload,LP,Neo-Soul,Brainfeeder,2018-10-26,NA,NA
107514,Pitchfork,48,TRUE,88,Kamasi Washington,Heaven and Earth,LP,Jazz Fusion,Young Turks,2018-06-22,kamasiwashington.com,NA
111073,Pitchfork,47,TRUE,86,Skee Mask,Compro,LP,"Ambient Techno, Electronic",Ilian Tape,2018-05-15,NA,NA
116573,Pitchfork,46,TRUE,76,Blood Orange,Negro Swan,LP,"Alternative R&B, Sophisti-Pop",Domino,2018-08-24,NA,NA
116472,Pitchfork,45,TRUE,74,Cat Power,Wanderer,LP,"Singer-Songwriter, Americana",Domino,2018-10-05,catpowermusic.com,NA
99160,Pitchfork,44,TRUE,78,Camp Cope,How to Socialise & Make Friends,LP,Indie Rock,Run For Cover,2018-03-02,NA,NA
108460,Pitchfork,43,TRUE,84,Sleep,The Sciences,LP,"Stoner Metal, Doom Metal",Third Man,2018-04-20,NA,NA
118177,Pitchfork,42,TRUE,80,Adrianne Lenker,abysskiss,LP,"Indie Folk, Singer-Songwriter",Saddle Creek,2018-10-05,NA,NA
125969,Pitchfork,41,TRUE,77,Jeremih & Ty Dolla $ign,Mih-Ty,LP,R&B,Def Jam,2018-10-26,NA,NA
103893,Pitchfork,40,TRUE,86,Iceage,Beyondless,LP,Post-Punk,Matador,2018-05-04,NA,NA
111162,Pitchfork,39,TRUE,83,The Internet,Hive Mind,LP,Neo-Soul,Columbia,2018-07-20,internet-band.com,NA
104953,Pitchfork,38,TRUE,86,Kali Uchis,Isolation,LP,"Neo-Soul, R&B","Interscope, Virgin EMI",2018-04-06,NA,NA
100548,Pitchfork,37,TRUE,77,JPEGMAFIA,Veteran,LP,"Experimental Hip Hop, Glitch Hop",Deathbomb Arc,2018-01-19,NA,NA
113881,Pitchfork,36,TRUE,80,Rico Nasty,Nasty,LP,Trap Rap,Sugar Trap,2018-06-15,NA,NA
102788,Pitchfork,35,TRUE,88,A.A.L. (Against All Logic),2012 - 2017,LP,"Deep House, Microhouse",Other People,2018-02-17,NA,NA
120206,Pitchfork,34,TRUE,73,Neneh Cherry,Broken Politics,LP,Art Pop,"Smalltown Supersound, Awal",2018-10-19,nenehcherry.com,Four Tet
123763,Pitchfork,33,TRUE,82,Sheck Wes,MUDBOY,LP,Trap Rap,"Interscope, Cactus Jack, G.O.O.D.",2018-10-05,NA,NA
105604,Pitchfork,32,TRUE,86,Let's Eat Grandma,I'm All Ears,LP,"Art Pop, Electropop, Synthpop",Transgressive,2018-06-29,NA,NA
107061,Pitchfork,31,TRUE,81,Arctic Monkeys,Tranquility Base Hotel & Casino,LP,"Psychedelic Pop, Art Rock",Domino,2018-05-11,www.arcticmonkeys.com,NA
115511,Pitchfork,30,TRUE,79,Christine and the Queens,Chris,LP,"Synthpop, Art Pop",Because,2018-09-21,NA,NA
119409,Pitchfork,29,TRUE,83,boygenius,boygenius EP,EP,"Indie Folk, Singer-Songwriter, Indie Rock",Matador,2018-10-26,NA,NA
108270,Pitchfork,28,TRUE,85,Deafheaven,Ordinary Corrupt Human Love,LP,Blackgaze,Anti-,2018-07-13,deafheaven.com,NA
99248,Pitchfork,27,TRUE,84,Soccer Mommy,Clean,LP,"Indie Pop, Singer-Songwriter",Fat Possum,2018-03-02,NA,NA
126677,Pitchfork,26,TRUE,82,Vince Staples,FM!,LP,Hip Hop,Def Jam,2018-11-02,vincestaples.com,NA
110633,Pitchfork,25,TRUE,85,Playboi Carti,Die Lit,LP,Trap Rap,"NA",2018-05-11,NA,NA
120775,Pitchfork,24,TRUE,82,Julia Holter,Aviary,LP,"Progressive Pop, Art Pop, Baroque Pop, Ambient Pop",Domino,2018-10-26,juliashammasholter.com,NA
109813,Pitchfork,23,TRUE,78,Travis Scott,ASTROWORLD,LP,Trap Rap,"Epic, Grand Hustle",2018-08-03,NA,NA
95539,Pitchfork,22,TRUE,86,U.S. Girls,In a Poem Unlimited,LP,"Neo-Psychedelia, Psychedelic Pop, Art Pop",4AD,2018-02-16,NA,NA
88772,Pitchfork,21,TRUE,85,The 1975,A Brief Inquiry Into Online Relationships,LP,"Art Pop, Pop Rock","Dirty Hit, Interscope, Polydor",2018-11-30,the1975.com,NA
104388,Pitchfork,20,TRUE,89,Beach House,7,LP,"Dream Pop, Neo-Psychedelia",Sub Pop,2018-05-11,www.beachhousebaltimore.com,NA
106020,Pitchfork,19,TRUE,87,Cardi B,Invasion of Privacy,LP,Trap Rap,Atlantic,2018-04-06,cardibofficial.com,NA
113120,Pitchfork,18,TRUE,86,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,LP,"Post-Industrial, Art Pop","MSMSMSM, Future Classic",2018-06-15,NA,NA
111746,Pitchfork,17,TRUE,83,Pusha T,Daytona,LP,Hip Hop,"G.O.O.D., Def Jam",2018-05-25,pusha-t.com,Kanye West
103195,Pitchfork,16,TRUE,83,Jon Hopkins,Singularity,LP,"Microhouse, Tech House",Domino,2018-05-04,www.jonhopkins.co.uk,NA
120191,Pitchfork,15,TRUE,86,Noname,Room 25,LP,Hip Hop,"NA",2018-09-14,NA,NA
100005,Pitchfork,14,TRUE,86,Amen Dunes,Freedom,LP,"Neo-Psychedelia, Singer-Songwriter",Sacred Bones,2018-03-30,amendunes.com,NA
109922,Pitchfork,13,TRUE,83,Tirzah,Devotion,LP,"Art Pop, Alternative R&B",Domino,2018-08-10,NA,NA
98737,Pitchfork,12,TRUE,83,cupcakKe,Ephorize,LP,Trap Rap,"NA",2018-01-05,NA,NA
109690,Pitchfork,11,TRUE,81,Ariana Grande,Sweetener,LP,"R&B, Electropop, Pop",Republic,2018-08-17,NA,NA
120717,Pitchfork,10,TRUE,91,Yves Tumor,Safe in the Hands of Love,LP,"Post-Industrial, Neo-Psychedelia",Warp,2018-09-05,NA,NA
112648,Pitchfork,9,TRUE,83,Tierra Whack,Whack World,LP,Pop Rap,"NA",2018-05-30,NA,NA
113645,Pitchfork,8,TRUE,87,Low,Double Negative,LP,"Ambient Pop, Glitch Pop, Noise Pop",Sub Pop,2018-09-14,chairkickers.com,NA
129045,Pitchfork,7,TRUE,88,Earl Sweatshirt,Some Rap Songs,LP,"Experimental Hip Hop, Abstract Hip Hop","Tan Cressida, Columbia",2018-11-30,NA,NA
121472,Pitchfork,6,TRUE,88,Rosalía,El Mal Querer,LP,Art Pop,Sony España,2018-11-02,NA,NA
105612,Pitchfork,5,TRUE,87,Snail Mail,Lush,LP,Indie Rock,Matador,2018-06-08,NA,NA
121991,Pitchfork,4,TRUE,85,Robyn,Honey,LP,"Electropop, Dance Pop","Konichiwa, Interscope",2018-10-26,robyn.com,NA
100727,Pitchfork,3,TRUE,88,DJ Koze,Knock Knock,LP,Deep House,Pampa,2018-05-04,NA,NA
103203,Pitchfork,2,TRUE,87,Kacey Musgraves,Golden Hour,LP,Country Pop,MCA Nashville,2018-03-30,www.kaceymusgraves.com,NA
110881,Pitchfork,1,TRUE,88,Mitski,Be the Cowboy,LP,"Indie Rock, Art Pop",Dead Oceans,2018-08-17,NA,NA
119298,PopMatters,70,TRUE,90,Gregory Alan Isakov,Evening Machines,LP,Indie Folk,Suitcase Town,2018-10-05,NA,NA
107873,PopMatters,69,TRUE,90,Ghost,Prequelle,LP,"Hard Rock, Heavy Metal",Loma Vista,2018-06-01,NA,NA
99661,PopMatters,68,TRUE,90,Kyle Craft,Full Circle Nightmare,LP,Glam Rock,Sub Pop,2018-02-02,NA,NA
100007,PopMatters,67,TRUE,70,Tracey Thorn,Record,LP,Indie Pop,Merge,2018-03-02,www.traceythorn.com,NA
114987,PopMatters,66,TRUE,NA,Dilly Dally,Heaven,LP,"Alternative Rock, Noise Pop",Partisan,2018-09-14,dillydallyband.com,NA
120260,PopMatters,65,TRUE,NA,Armand Hammer,Paraffin,LP,Abstract Hip Hop,Backwoodz Studioz,2018-08-30,NA,NA
109820,PopMatters,64,TRUE,80,Florence + The Machine,High as Hope,LP,Art Pop,Virgin EMI,2018-06-29,florenceandthemachine.net,NA
95543,PopMatters,63,TRUE,NA,Brandi Carlile,"By the Way, I Forgive You",LP,"Singer-Songwriter, Folk Rock","Low Country Sound, Elektra",2018-02-16,NA,NA
111746,PopMatters,62,TRUE,80,Pusha T,Daytona,LP,Hip Hop,"G.O.O.D., Def Jam",2018-05-25,pusha-t.com,Kanye West
95218,PopMatters,61,TRUE,NA,Gwenno,Le Kov,LP,"Indietronica, Indie Pop",Heavenly,2018-03-02,NA,NA
99126,PopMatters,60,TRUE,NA,David Byrne,American Utopia,LP,Art Pop,"Todomundo, Nonesuch",2018-03-09,NA,NA
103432,PopMatters,59,TRUE,80,Natalie Prass,The Future and the Past,LP,"Pop Soul, Sophisti-Pop",ATO,2018-06-01,natalieprassmusic.com,NA
100405,PopMatters,58,TRUE,80,Old Crow Medicine Show,Volunteer,LP,Americana,Columbia,2018-04-20,NA,NA
103095,PopMatters,57,TRUE,NA,Parquet Courts,Wide Awake!,LP,"Art Punk, Indie Rock",Rough Trade,2018-05-18,NA,NA
96108,PopMatters,56,TRUE,NA,Laurie Anderson & Kronos Quartet,Landfall,LP,Modern Classical,Nonesuch,2018-02-16,NA,NA
98761,PopMatters,55,TRUE,80,Seun Kuti & Egypt 80,Black Times,LP,Afrobeat,Strut,2018-03-02,NA,NA
96963,PopMatters,54,TRUE,NA,Lucy Dacus,Historian,LP,"Singer-Songwriter, Indie Rock",Matador,2018-03-02,lucydacus.com,NA
108218,PopMatters,53,TRUE,90,Father John Misty,God's Favorite Customer,LP,"Chamber Pop, Singer-Songwriter",Sub Pop,2018-06-01,fatherjohnmisty.com,NA
95638,PopMatters,52,TRUE,NA,Field Music,Open Here,LP,"Progressive Pop, Indie Pop",Memphis Industries,2018-02-02,NA,NA
100727,PopMatters,51,TRUE,70,DJ Koze,Knock Knock,LP,Deep House,Pampa,2018-05-04,NA,NA
98546,PopMatters,50,TRUE,80,Jeff Rosenstock,POST-,LP,"Power Pop, Indie Rock, Singer-Songwriter",Polyvinyl,2018-01-01,NA,NA
108413,PopMatters,49,TRUE,90,Fatoumata Diawara,Fenfo (Something To Say),LP,World,Shanachie,2018-05-18,NA,NA
115545,PopMatters,48,TRUE,90,OKZharp & Manthe Ribane,Closer Apart,LP,"NA",Hyperdub,2018-07-06,NA,NA
103195,PopMatters,47,TRUE,80,Jon Hopkins,Singularity,LP,"Microhouse, Tech House",Domino,2018-05-04,www.jonhopkins.co.uk,NA
109690,PopMatters,46,TRUE,NA,Ariana Grande,Sweetener,LP,"R&B, Electropop, Pop",Republic,2018-08-17,NA,NA
103646,PopMatters,45,TRUE,60,CHVRCHES,Love is Dead,LP,"Synthpop, Electropop",Glassnote,2018-05-25,chvrch.es,NA
104579,PopMatters,44,TRUE,NA,Elysia Crampton,Elysia Crampton,Mini LP,Electronic,Break World,2018-04-27,NA,NA
122575,PopMatters,43,TRUE,80,St. Lenox,Ten Fables of Young Ambition and Passionate Love,LP,"NA",Anyway,2018-09-28,NA,NA
106020,PopMatters,42,TRUE,80,Cardi B,Invasion of Privacy,LP,Trap Rap,Atlantic,2018-04-06,cardibofficial.com,NA
121109,PopMatters,41,TRUE,90,Kelly Moran,Ultraviolet,LP,"Post-Minimalism, Electroacoustic",Warp,2018-11-02,NA,NA
108547,PopMatters,40,TRUE,90,Jorja Smith,Lost & Found,LP,"Neo-Soul, R&B",FAMM,2018-06-08,NA,NA
119852,PopMatters,39,TRUE,NA,Brockhampton,iridescence,LP,Experimental Hip Hop,RCA,2018-09-21,NA,NA
110881,PopMatters,38,TRUE,70,Mitski,Be the Cowboy,LP,"Indie Rock, Art Pop",Dead Oceans,2018-08-17,NA,NA
126723,PopMatters,37,TRUE,70,Pistol Annies,Interstate Gospel,LP,Country,Sony,2018-11-02,www.pistolannies.com,NA
110911,PopMatters,36,TRUE,80,Eartheater,IRISIRI,LP,"Post-Industrial, Art Pop",PAN,2018-06-08,NA,NA
115518,PopMatters,35,TRUE,90,Ital Tek,Bodied,LP,IDM,Planet Mu,2018-09-07,NA,NA
104388,PopMatters,34,TRUE,NA,Beach House,7,LP,"Dream Pop, Neo-Psychedelia",Sub Pop,2018-05-11,www.beachhousebaltimore.com,NA
96039,PopMatters,33,TRUE,90,I'm With Her,See You Around,LP,"Americana, Folk Pop",Rounder,2018-02-16,NA,NA
106717,PopMatters,32,TRUE,90,Sarah Shook & The Disarmers,Years,LP,Alt-Country,Bloodshot,2018-04-06,NA,NA
116573,PopMatters,31,TRUE,NA,Blood Orange,Negro Swan,LP,"Alternative R&B, Sophisti-Pop",Domino,2018-08-24,NA,NA
100342,PopMatters,30,TRUE,90,Benin City,Last Night,LP,"NA",Moshi Moshi,2018-04-06,NA,NA
113598,PopMatters,29,TRUE,80,Spiritualized,And Nothing Hurt,LP,Neo-Psychedelia,"Fat Possum, Bella Union",2018-09-07,NA,NA
117555,PopMatters,28,TRUE,90,Tim Hecker,Konoyo,LP,"Ambient, Drone",Kranky,2018-09-28,www.sunblind.net,NA
119409,PopMatters,27,TRUE,80,boygenius,boygenius EP,EP,"Indie Folk, Singer-Songwriter, Indie Rock",Matador,2018-10-26,NA,NA
119341,PopMatters,26,TRUE,90,Daughters,You Won't Get What You Want,LP,"Noise Rock, Industrial Rock",Ipecac,2018-10-26,NA,NA
104255,PopMatters,25,TRUE,70,Neko Case,Hell-On,LP,"Singer-Songwriter, Alt-Country",Anti-,2018-06-01,www.nekocase.com,NA
107514,PopMatters,24,TRUE,90,Kamasi Washington,Heaven and Earth,LP,Jazz Fusion,Young Turks,2018-06-22,kamasiwashington.com,NA
116205,PopMatters,23,TRUE,NA,Lonnie Holley,MITH,LP,Soul,Jagjaguwar,2018-09-21,NA,NA
113645,PopMatters,22,TRUE,90,Low,Double Negative,LP,"Ambient Pop, Glitch Pop, Noise Pop",Sub Pop,2018-09-14,chairkickers.com,NA
122700,PopMatters,21,TRUE,90,Vessel,Queen of Golden Dogs,LP,Deconstructed Club,Tri Angle,2018-11-09,NA,NA
95240,Q Magazine,50,TRUE,NA,The Orielles,Silver Dollar Moment,LP,"Dream Pop, Neo-Psychedelia",Heavenly,2018-02-16,NA,NA
94788,Q Magazine,49,TRUE,NA,Manic Street Preachers,Resistance Is Futile,LP,"Alternative Rock, Pop Rock","Columbia, Sony",2018-04-13,manicstreetpreachers.com,NA
107514,Q Magazine,48,TRUE,NA,Kamasi Washington,Heaven and Earth,LP,Jazz Fusion,Young Turks,2018-06-22,kamasiwashington.com,NA
125231,Q Magazine,47,TRUE,NA,"The Good, the Bad & the Queen",Merrie Land,LP,Art Rock,Studio 13,2018-11-16,NA,NA
106020,Q Magazine,46,TRUE,NA,Cardi B,Invasion of Privacy,LP,Trap Rap,Atlantic,2018-04-06,cardibofficial.com,NA
116105,Q Magazine,45,TRUE,NA,Mac Miller,Swimming,LP,"Pop Rap, Alternative R&B",Parlaphone,2018-08-03,macmillerswebsite.com,NA
108991,Q Magazine,44,TRUE,NA,Panic! at the Disco,Pray For The Wicked,LP,Pop Rock,Fueled By Ramen,2018-06-22,NA,NA
99462,Q Magazine,43,TRUE,NA,Everything Is Recorded,Everything Is Recorded by Richard Russell,LP,"Alternative R&B, Art Pop",XL,2018-02-16,NA,NA
113120,Q Magazine,42,TRUE,NA,SOPHIE,OIL OF EVERY PEARL'S UN-INSIDES,LP,"Post-Industrial, Art Pop","MSMSMSM, Future Classic",2018-06-15,NA,NA
108388,Q Magazine,41,TRUE,NA,Lykke Li,so sad so sexy,LP,"Alternative R&B, Art Pop",RCA,2018-06-08,lykkeli.com,NA
108509,Q Magazine,40,TRUE,NA,Kids See Ghosts,KIDS SEE GHOSTS,LP,"Experimental Hip Hop, Alternative R&B","G.O.O.D., Def Jam",2018-06-08,NA,NA
116472,Q Magazine,39,TRUE,NA,Cat Power,Wanderer,LP,"Singer-Songwriter, Americana",Domino,2018-10-05,catpowermusic.com,NA
119674,Q Magazine,38,TRUE,NA,Bill Ryder-Jones,Yawn,LP,"Singer-Songwriter, Slowcore",Domino,2018-11-02,NA,NA
104388,Q Magazine,37,TRUE,NA,Beach House,7,LP,"Dream Pop, Neo-Psychedelia",Sub Pop,2018-05-11,www.beachhousebaltimore.com,NA
102552,Q Magazine,36,TRUE,NA,Eleanor Friedberger,Rebound,LP,Indie Pop,Frenchkiss,2018-05-04,eleanorfriedberger.com,NA
120775,Q Magazine,35,TRUE,NA,Julia Holter,Aviary,LP,"Progressive Pop, Art Pop, Baroque Pop, Ambient Pop",Domino,2018-10-26,juliashammasholter.com,NA
103610,Q Magazine,34,TRUE,NA,Go-Kart Mozart,Mozart's Mini Mart,LP,"Indie Pop, Synthpop",Cherry Red,2018-02-23,NA,NA
95465,Q Magazine,33,TRUE,NA,Shame,Songs of Praise,LP,"Post-Punk, Indie Rock",Dead Oceans,2018-01-12,NA,NA
105991,Q Magazine,32,TRUE,NA,Stephen Malkmus and the Jicks,Sparkle Hard,LP,Indie Rock,Matador,2018-05-18,www.stephenmalkmus.com,NA
109820,Q Magazine,31,TRUE,NA,Florence + The Machine,High as Hope,LP,Art Pop,Virgin EMI,2018-06-29,florenceandthemachine.net,NA
119172,Q Magazine,30,TRUE,NA,Kurt Vile,Bottle It In,LP,"Folk Rock, Singer-Songwriter",Matador,2018-10-12,kurtvile.com,NA
99338,Q Magazine,29,TRUE,NA,Gaz Coombes,World’s Strongest Man,LP,"Indie Rock, Art Rock",Caroline International,2018-05-04,gazcoombes.com,NA
104255,Q Magazine,28,TRUE,NA,Neko Case,Hell-On,LP,"Singer-Songwriter, Alt-Country",Anti-,2018-06-01,www.nekocase.com,NA
100230,Q Magazine,27,TRUE,NA,Daniel Avery,Song For Alpha,LP,Ambient Techno,"Phantasy Sound, Mute",2018-04-06,NA,NA
95539,Q Magazine,26,TRUE,NA,U.S. Girls,In a Poem Unlimited,LP,"Neo-Psychedelia, Psychedelic Pop, Art Pop",4AD,2018-02-16,NA,NA
108218,Q Magazine,25,TRUE,NA,Father John Misty,God's Favorite Customer,LP,"Chamber Pop, Singer-Songwriter",Sub Pop,2018-06-01,fatherjohnmisty.com,NA
117495,Q Magazine,24,TRUE,NA,Elvis Costello & The Imposters,Look Now,LP,"Pop Rock, Baroque Pop, Singer-Songwriter",Concord,2018-10-12,NA,NA
100007,Q Magazine,23,TRUE,NA,Tracey Thorn,Record,LP,Indie Pop,Merge,2018-03-02,www.traceythorn.com,NA
108137,Q Magazine,22,TRUE,NA,Rolling Blackouts Coastal Fever,Hope Downs,LP,"Indie Rock, Indie Pop",Sub Pop,2018-06-15,NA,NA
113645,Q Magazine,21,TRUE,NA,Low,Double Negative,LP,"Ambient Pop, Glitch Pop, Noise Pop",Sub Pop,2018-09-14,chairkickers.com,NA
113598,Q Magazine,20,TRUE,NA,Spiritualized,And Nothing Hurt,LP,Neo-Psychedelia,"Fat Possum, Bella Union",2018-09-07,NA,NA
111746,Q Magazine,19,TRUE,NA,Pusha T,Daytona,LP,Hip Hop,"G.O.O.D., Def Jam",2018-05-25,pusha-t.com,Kanye West
100727,Q Magazine,18,TRUE,NA,DJ Koze,Knock Knock,LP,Deep House,Pampa,2018-05-04,NA,NA
96151,Q Magazine,17,TRUE,NA,Ty Segall,Freedom's Goblin,LP,Garage Rock,Drag City,2018-01-26,ty-segall.com,NA
110881,Q Magazine,16,TRUE,NA,Mitski,Be the Cowboy,LP,"Indie Rock, Art Pop",Dead Oceans,2018-08-17,NA,NA
116573,Q Magazine,15,TRUE,NA,Blood Orange,Negro Swan,LP,"Alternative R&B, Sophisti-Pop",Domino,2018-08-24,NA,NA
102546,Q Magazine,14,TRUE,NA,Courtney Barnett,Tell Me How You Really Feel,LP,Indie Rock,"Mom+Pop, Marathon Artists, Milk!",2018-05-18,courtneybarnett.com.au,NA
107566,Q Magazine,13,TRUE,NA,Gruff Rhys,Babelsberg,LP,"Indie Pop, Baroque Pop, Singer-Songwriter",Rough Trade,2018-06-08,gruffrhys.com,NA
103203,Q Magazine,12,TRUE,NA,Kacey Musgraves,Golden Hour,LP,Country Pop,MCA Nashville,2018-03-30,www.kaceymusgraves.com,NA
113234,Q Magazine,11,TRUE,NA,Interpol,Marauder,LP,"Post-Punk Revival, Indie Rock",Matador,2018-08-24,www.interpolnyc.com,NA
113158,Q Magazine,10,TRUE,NA,Anna Calvi,Hunter,LP,"Art Rock, Art Pop",Domino,2018-08-31,annacalvi.com,NA
116815,Q Magazine,9,TRUE,NA,Paul Weller,True Meanings,LP,"Folk Rock, Rock","Parlophone, Warner Bros.",2018-09-14,NA,NA
102710,Q Magazine,8,TRUE,NA,Janelle Monáe,Dirty Computer,LP,"Art Pop, R&B",Bad Boy,2018-04-27,www.jmonae.com,NA
113593,Q Magazine,7,TRUE,NA,Idles,Joy as an Act of Resistance,LP,"Post-Punk, Art Punk",Partisan,2018-08-31,idlesband.com,NA
115511,Q Magazine,6,TRUE,NA,Christine and the Queens,Chris,LP,"Synthpop, Art Pop",Because,2018-09-21,NA,NA
103095,Q Magazine,5,TRUE,NA,Parquet Courts,Wide Awake!,LP,"Art Punk, Indie Rock",Rough Trade,2018-05-18,NA,NA
121991,Q Magazine,4,TRUE,NA,Robyn,Honey,LP,"Electropop, Dance Pop","Konichiwa, Interscope",2018-10-26,robyn.com,NA
88772,Q Magazine,3,TRUE,NA,The 1975,A Brief Inquiry Into Online Relationships,LP,"Art Pop, Pop Rock","Dirty Hit, Interscope, Polydor",2018-11-30,the1975.com,NA
105604,Q Magazine,2,TRUE,NA,Let's Eat Grandma,I'm All Ears,LP,"Art Pop, Electropop, Synthpop",Transgressive,2018-06-29,NA,NA
107061,Q Magazine,1,TRUE,NA,Arctic Monkeys,Tranquility Base Hotel & Casino,LP,"Psychedelic Pop, Art Rock",Domino,2018-05-11,www.arcticmonkeys.com,NA
97671,The Quietus,100,TRUE,NA,"Maryam Saleh, Maurice Louca & Tamer Abu Ghazaleh",Lekhfa,LP,Avant-Folk,Mostakell,2017-09-22,NA,NA
103054,The Quietus,99,TRUE,NA,Simian Mobile Disco,Murmurations,LP,Tech House,Wichita,2018-05-11,NA,NA
130876,The Quietus,98,TRUE,NA,Anthroprophh,Omegaville,LP,"Psychedelic Rock, Hard Rock",Rocket,2018-03-30,NA,NA
95572,The Quietus,97,TRUE,NA,Hailu Mergia,Lala Belu,LP,Jazz,Awesome Tapes From Africa,2018-02-16,NA,NA
95218,The Quietus,96,TRUE,NA,Gwenno,Le Kov,LP,"Indietronica, Indie Pop",Heavenly,2018-03-02,NA,NA
